Latitude,Longtitude,State,LGA,Population,Number of households,Number of households offgrid,Number of people owning mobile phones,Number of households owning radios,Number of ABC1 consumers,Median annual household spending per capita,"Number of households spending over 110,000 N annually per capita","Number of households spending over 5,000 N monthly on energy","Number of households spending over 10,000 N monthly on energy","Number of households spending over 250,000 N annually on discretionary expenses",Number of households with generators,Number of households with televisions,Proportion of households offgrid,Proportion of people owning mobile phones,Proportion of households owning radios,Proportion of ABC1 consumers,"Proportion of households spending over 110,000 N annually per capita","Proportion of households spending over 5,000 N monthly on energy","Proportion of households spending over 10,000 N monthly on energy","Proportion of households spending over 250,000 N annually on discretionary expenses",Proportion of households with generators,Proportion of households with televisions
6.53749999933333,3.21250000031818,Lagos,Alimosho,13705.0000431455,3494.62915039062,244.612782223946,13475.8277657018,2459.75175168855,8200.39529586476,217690.327648596,3002.01505388025,1538.78515439993,518.123290260498,3070.70924260241,3160.79690185921,3245.33221949789,6.99967783982469%,98.3278199436538%,70.3866317664524%,59.8350621674471%,85.9036803245544%,44.0328598022461%,14.8262739181519%,87.8693878650665%,90.4472768306732%,92.8662836551666%
6.57083333266667,3.24583333365059,Lagos,Alimosho,14989.000032306,3816.73095703125,538.087401290194,14742.0494031898,2689.87328305749,10385.9493354918,188338.172318697,3691.45406941068,2018.26189141721,1114.64614821532,3414.29613141459,1449.42945256182,3581.10266672331,14.0981223813777%,98.3524542759095%,70.4758421104363%,69.2904751024541%,96.7176914215088%,52.8793334960938%,29.2042106389999%,89.456033706665%,37.9756778478622%,93.8264369964599%
6.579166666,3.23750000031749,Lagos,Alimosho,8721.00013452716,2219.26586914062,445.326213205237,8524.45455278501,1559.53628576836,5807.59360307848,192856.826103038,2170.6949038093,817.49019282081,585.693258007733,2069.48249748935,541.171273068714,2107.98799082696,20.0663750746405%,97.7462953937587%,70.2726206649712%,66.5932062090647%,97.8113949298859%,36.8360638618469%,26.3913065195084%,93.2507693767547%,24.3851482868195%,94.9858248233795%
6.57083333266667,3.22916666698439,Lagos,Alimosho,6007.00069254236,1527.36962890625,270.527232161727,5751.71757588605,1082.84179541794,3945.34835997505,192762.695065406,1437.14027128316,601.812893142298,343.890532722522,1357.12504947884,501.647658338276,1433.3721950457,17.7119688019102%,95.7502399329962%,70.8958574875791%,65.679172717146%,94.0925002098083%,39.4019156694412%,22.5152134895325%,88.8537406921387%,32.8438937664032%,93.845796585083%
6.51249999933333,3.24583333365059,Lagos,Alimosho,20855.9992261765,5302.15087890625,237.191663258629,20348.81235033,3726.3882963675,13710.9060877578,184842.083287792,4605.21444677579,2966.19144792596,1172.82118027128,4353.35777972039,3998.62358093931,5093.29806175636,4.47349893799246%,97.5681487597588%,70.2806913924749%,65.7408256447819%,86.8555903434753%,55.9431731700897%,22.1197247505188%,82.1055054664612%,75.4151225090027%,96.0609793663025%
6.554166666,3.21250000031818,Lagos,Alimosho,16941.9997167778,4302.517578125,510.374073791254,16505.0568524856,3060.88444297756,10921.2967474994,222651.959103125,4041.00035006099,1726.43918147037,476.435722240728,3842.05744267674,2525.44272253418,3989.92140206042,11.8622193756073%,97.4209486979304%,71.141706858789%,64.4628552123275%,93.9217627048492%,40.1262551546097%,11.0734172165394%,89.297890663147%,58.6968600749969%,92.7345752716064%
6.64583333266667,3.26250000031679,Lagos,Alimosho,14628.0002112574,3712.94213867188,169.666296999038,14182.3875498989,2700.779048854,8684.27695497427,260775.957842633,3460.85504826262,2870.25941760191,1352.08232983239,2458.71328623538,1098.97146585227,3480.66880697416,4.56959173244019%,96.9537007456731%,72.7395943158993%,59.3674926822262%,93.2105839252472%,77.3041784763336%,36.4153891801834%,66.2200808525085%,29.5983999967575%,93.7442243099213%
6.54583333266667,3.23750000031749,Lagos,Alimosho,16671.99971112,4229.34326171875,563.331972909099,16529.2523095851,3122.34092177788,11636.0459559933,212382.712745845,3962.87764748209,2347.83862267956,1001.71437796213,3743.90928849069,2065.02834619023,3976.72209596451,13.3196086968871%,99.1437895632899%,73.8256681608057%,69.7939428839611%,93.6995983123779%,55.5130779743195%,23.6848682165146%,88.5222375392914%,48.8262176513672%,94.0269410610199%
6.529166666,3.21250000031818,Lagos,Alimosho,14019.9996428272,3555.59741210938,250.378246240049,13927.8246199144,2517.20819772863,7611.87714288251,212098.632068697,3134.67113127438,1617.83575831154,675.374140260719,3196.24361310539,3247.60106311803,3390.89422335625,7.04180527827278%,99.3425461821611%,70.7956471437321%,54.2929909900307%,88.1615877151489%,45.5010950565338%,18.9946740865707%,89.8932933807373%,91.3377046585083%,95.3677773475647%
6.56249999933333,3.22083333365128,Lagos,Alimosho,11744.0005506779,2977.669921875,545.189846085914,11501.2487775868,2102.02626873537,7850.15803047557,205921.701771284,2826.86407236708,1294.99002657516,716.501807202874,2665.69605784211,1196.1820691902,2689.82894808368,18.3092774011236%,97.932972056297%,70.5929912947419%,66.8439855447932%,94.9354410171509%,43.4900462627411%,24.0624994039535%,89.5228862762451%,40.1717483997345%,90.3333485126495%
6.579166666,3.24583333365059,Lagos,Alimosho,9916.00002520457,2509.060546875,468.249335156987,9732.73659433051,1735.15768486996,6805.20651506632,203198.449801835,2410.79568278126,1258.23182663892,895.859623674536,2292.66901192709,702.613152688136,2337.27802961064,18.6623370145525%,98.1518411616757%,69.155672111264%,68.6285447536183%,96.0835993289948%,50.1475274562836%,35.7049822807312%,91.375595331192%,28.0030369758606%,93.1535124778748%
6.61249999933333,3.23750000031749,Lagos,Alimosho,2629.00096364708,664.629211425781,135.621008011602,2470.80837672507,471.967820361896,1626.93373035885,220910.090214537,609.596228480586,269.20773166732,194.566141742462,601.343753014061,185.498805779152,621.365682971591,20.4055141844674%,93.982787031673%,71.0121993207938%,61.8841055159557%,91.7197465896606%,40.5049502849579%,29.2743891477585%,90.4780805110931%,27.9101192951202%,93.4905767440796%
6.51249999933333,3.22916666698439,Lagos,Alimosho,7234.0000160953,1828.00671386719,95.2457848620699,7008.94689752886,1247.28770842532,4044.49640764442,250268.99390699,1567.44866971172,684.331331481495,257.85913491426,1543.25744736353,1771.46464562015,1747.18930793464,5.21036296746281%,96.8889533029346%,68.2321185673684%,55.9095438021235%,85.7463300228119%,37.4359309673309%,14.1060277819633%,84.4229638576508%,96.9069004058838%,95.578932762146%
6.56249999933333,3.23750000031749,Lagos,Alimosho,17655.9999975009,4449.322265625,568.149912538631,17283.6218771362,3240.99203729535,11994.262211482,182522.797140259,4275.33789163584,2327.55592158542,1147.27242619341,3930.95624255191,1837.06390582019,4235.48624659202,12.7693585364247%,97.8909259151709%,72.8423756205504%,67.933066454348%,96.089643239975%,52.3125946521759%,25.7853299379349%,88.3495509624481%,41.288623213768%,95.1939642429352%
6.654166666,3.26250000031679,Lagos,Alimosho,16807.9999792895,4226.771484375,189.673906086752,16342.1223280916,3092.82445858275,10950.7064431599,247440.350860328,3956.18021705362,3192.72935246502,1154.91119947593,2791.63161391206,1387.51466765947,3923.6352262547,4.48744169841957%,97.2282386258212%,73.1722656409489%,65.1517518839432%,93.5981571674347%,75.5358874797821%,27.3237198591232%,66.0464286804199%,32.8268200159073%,92.8281843662262%
6.52083333266667,3.22083333365128,Lagos,Alimosho,5660.00016399112,1421.45739746094,83.8933422750164,5607.7367085348,995.6480534384,3133.84846716982,226863.055870497,1216.88319129533,650.403914727905,149.757382165477,1257.87455656685,1316.25065491492,1334.27820008106,5.90192449136146%,99.0766174215184%,70.0441712299548%,55.368345872273%,85.6081366539001%,45.7561314105988%,10.5354815721512%,88.4918928146362%,92.5986707210541%,93.8669145107269%
6.66249999933333,3.26250000031679,Lagos,Alimosho,20900.9997816913,5244.14990234375,199.219168003528,20210.6289353777,3863.16307620473,13372.2996674172,246739.885357167,5023.2114007608,3618.50468010552,748.368878261232,3848.36627997022,1914.86760292195,4946.78226798802,3.7988839318741%,96.6969482152793%,73.6661450977628%,63.9792345203071%,95.7869529724121%,69.0007865428925%,14.2705470323563%,73.3839869499207%,36.5143567323685%,94.3295359611511%
6.604166666,3.23750000031749,Lagos,Alimosho,16588.9998380384,4156.07373046875,782.422177388037,16095.8464075617,2977.91966635699,11106.2930859391,223189.851116241,3915.52123875721,2215.59997031459,1221.83811327764,3833.27603365097,981.675658750378,3975.93179318297,18.8259936692651%,97.0272262626353%,71.6522338024336%,66.9497449778287%,94.2120254039765%,53.3099293708801%,29.3988555669784%,92.2331094741821%,23.6202657222748%,95.6655740737915%
6.579166666,3.22916666698439,Lagos,Alimosho,7822.99996159766,1958.92700195312,382.877835529825,7428.91571600255,1384.42692005295,5032.67585833406,190020.633059042,1876.88431420145,476.575542175541,346.886804098429,1771.25423987905,390.294950173282,1872.97083080084,19.5452834714148%,94.9624920423158%,70.6727161692409%,64.3317893779749%,95.8118557929993%,24.3283972144127%,17.7080005407333%,90.419614315033%,19.9239149689674%,95.6120789051056%
6.504166666,3.23750000031749,Lagos,Alimosho,1617.00013674319,404.493011474609,17.0097451485984,1570.06909322676,281.649527934627,897.116370197804,171789.597307478,335.626943695562,86.2538236000316,9.44548608356658,320.545457892507,396.32166830176,401.129785917897,4.20520124354883%,97.0976475233359%,69.6302581119642%,55.4802903112112%,82.9747200012207%,21.3239341974258%,2.33514197170734%,79.2462289333344%,97.9798555374146%,99.1685330867767%
6.62083333266667,3.26250000031679,Lagos,Alimosho,9740.00058828823,2433.84936523438,271.373317329433,9522.6697666376,1761.64141890165,6775.55793683595,272749.759987375,2323.27029298556,1564.98807895225,984.82973426785,2121.88109910218,536.549597377351,2335.05814252334,11.1499635600209%,97.7686775305542%,72.380873034515%,69.5642456632205%,95.4566180706024%,64.3009424209595%,40.4638737440109%,87.1821045875549%,22.0453083515167%,95.9409475326538%
6.579166666,3.25416666698369,Lagos,Alimosho,5248.00041098446,1310.39709472656,218.78830120619,5162.3198098714,915.81339937887,3686.17630953773,230423.702165546,1232.67905834029,735.613028672311,499.05311813885,1167.43716635897,402.890681470085,1231.90237472902,16.6963359493593%,98.3673667225001%,69.8882348766175%,70.2396345438976%,94.0691232681274%,56.1366498470306%,38.0841135978699%,89.0903353691101%,30.7456940412521%,94.0098524093628%
6.504166666,3.24583333365059,Lagos,Alimosho,5286.00015737233,1319.28149414062,66.2369645953235,5125.32272039822,925.939337355094,3175.53813224434,193827.44724991,1020.97720715246,588.476936422847,120.268658828814,900.840940688718,1228.05046483334,1301.41453062724,5.02068473555526%,96.9603209952612%,70.185122846603%,60.074499389022%,77.3888826370239%,44.6058660745621%,9.11622419953346%,68.2826936244964%,93.0847942829132%,98.6457049846649%
6.52083333266667,3.21250000031818,Lagos,Alimosho,3527.99994028475,880.170715332031,58.659936269306,3495.60015412129,620.030300300302,1795.38354673928,192420.848289593,750.281864519897,392.919842278959,85.8526897294837,787.485740516444,836.867471734451,807.21354490616,6.66460895000096%,99.0816386986434%,70.4443228455295%,50.889557174833%,85.2427661418915%,44.6413218975067%,9.75409522652626%,89.4696593284607%,95.0801312923431%,91.7110204696655%
6.52083333266667,3.24583333365059,Lagos,Alimosho,22016.9999463268,5490.8671875,161.460790621341,21589.6638185559,3950.87193120772,15183.9882393414,184653.965894485,5024.44927501352,3378.35090152547,1129.82989043521,4606.41432242515,3444.18253069231,5199.0226972159,2.94053352790809%,98.0590628659096%,71.9535147417498%,68.9648375180862%,91.5055692195892%,61.5267276763916%,20.5765292048454%,83.8922917842865%,62.7256572246552%,94.6849107742309%
6.58749999933333,3.23750000031749,Lagos,Alimosho,15813.9997424559,3943.06323242188,763.769909849848,15548.8431785903,2782.03593711441,10702.2780817883,190489.377657407,3861.5359207053,1308.39245625111,998.169481346269,3649.99166842529,592.534042132199,3820.48529946451,19.3699635240374%,98.3232795738972%,70.5551946070529%,67.6759722782586%,97.9323863983154%,33.1821322441101%,25.3145694732666%,92.5674140453339%,15.0272518396378%,96.8913018703461%
6.59583333266667,3.23750000031749,Lagos,Alimosho,17467.9999560138,4341.17724609375,792.359552156153,17207.2759281649,3102.11422069938,12135.0939956725,205984.504748934,4217.2432383002,2213.64016808301,1205.98302253947,3875.91212454485,1078.56760464442,4092.35339202027,18.2521815452048%,98.5074191177843%,71.4579028877641%,69.4704260718449%,97.14515209198%,50.9917020797729%,27.7800917625427%,89.2825126647949%,24.8450487852097%,94.2682862281799%
6.51249999933333,3.22083333365128,Lagos,Alimosho,7005.99988553982,1740.68737792969,98.9699599890927,6873.76499327265,1202.38123458674,3698.04117186091,200524.594441862,1490.17293430072,581.101239554271,99.8336191418391,1516.86029454875,1640.23211588728,1637.72461210657,5.68568263571854%,98.1125478956958%,69.0750820527467%,52.7839171035895%,85.6083035469055%,33.38343501091%,5.73529861867428%,87.1414542198181%,94.2289888858795%,94.0849363803864%
6.504166666,3.22916666698439,Lagos,Alimosho,4245.99973072862,1051.95263671875,53.938684448937,4089.01455365129,727.070292611587,2120.03319919522,190345.738147472,949.359074182925,163.491459060846,11.6769787151293,974.913601025822,1012.83306778316,1008.69760596668,5.12748222364673%,96.3027511296995%,69.1162574466721%,49.930130326019%,90.2473211288452%,15.5417129397392%,1.11002894118428%,92.676568031311%,96.2812423706055%,95.8881199359894%
6.58749999933333,3.22916666698439,Lagos,Alimosho,18460.9994735635,4571.16015625,753.93113226213,17927.0981628929,3233.21106499509,12016.7340672871,189447.09052188,4510.46970662568,597.723944554864,698.218831576115,4246.38473001658,251.775518066235,4458.2847150343,16.4932119307022%,97.1079501332789%,70.7306450546133%,65.0925432531174%,98.6723184585571%,13.0759790539742%,15.2744337916374%,92.895120382309%,5.50791285932064%,97.5307047367096%
6.604166666,3.24583333365059,Lagos,Alimosho,11415.0004758524,2817.9990234375,401.819869696532,11138.8294808722,2045.19719928602,7922.08605468681,210529.02773045,2743.65180386655,1791.11388232507,579.373568236262,2532.26814956992,975.907175542262,2640.92793294793,14.2590492883272%,97.5806308938453%,72.5762210091618%,69.400663376628%,97.3617017269135%,63.5597765445709%,20.5597504973412%,89.8605048656464%,34.631210565567%,93.716424703598%
6.629166666,3.2708333336499,Lagos,Alimosho,11706.0002743525,2889.31176757812,216.410145441023,11443.1962957357,2095.6965538276,7638.27886191824,267023.290553243,2704.0697784949,2074.78381413557,1252.03623017155,2320.79391045398,893.468507585886,2689.04234751188,7.49002402127142%,97.7549635019861%,72.5327248289392%,65.2509711506968%,93.5887157917023%,71.8089282512665%,43.3333724737167%,80.3234159946442%,30.9232294559479%,93.0686116218567%
6.61249999933333,3.25416666698369,Lagos,Alimosho,17148.0001006793,4229.05859375,460.659949459025,16839.9315622582,3104.0594532257,12028.2936522843,227554.008513212,4031.12345386716,2590.70150147099,1403.76029020722,3802.75294475094,1427.04678466613,4085.03550553275,10.8927303617836%,98.2034724946794%,73.3983553174954%,70.1440026922314%,95.3196406364441%,61.2595319747925%,33.1932097673416%,89.9196088314056%,33.7438404560089%,96.5944409370422%
6.56249999933333,3.21250000031818,Lagos,Alimosho,1697.00099340638,417.608734130859,54.2392117101284,1616.26479036235,296.817554820113,1082.4675395344,208683.72120532,382.610451381213,157.234671065209,53.3938077277638,347.13228694051,215.998734261145,384.640172462901,12.9880453345912%,95.2424186339472%,71.075514126365%,63.7870893264223%,91.6193604469299%,37.6511931419373%,12.7856060862541%,83.1238090991974%,51.7227530479431%,92.1053946018219%
6.51249999933333,3.2708333336499,Lagos,Alimosho,13277.0001831921,3263.23999023438,127.400901169484,13162.4941919312,2332.89839331876,8707.9031774068,219583.690187826,2950.33203927699,1973.60341544568,1154.45796157701,2711.38258281157,2087.68172022475,3074.74668946409,3.90412294378426%,99.1375612737742%,71.4902489642265%,65.5863753653517%,90.4111266136169%,60.479873418808%,35.3776603937149%,83.0886662006378%,63.9757335186005%,94.2237377166748%
6.49583333266667,3.23750000031749,Lagos,Alimosho,1541.00012595938,378.7177734375,24.6830739966787,1480.18892881479,268.567371923123,772.137044161079,151844.603268982,322.630273664778,137.161777658301,6.2875811927279,312.919336370775,346.290969729249,341.308176167251,6.51753778879674%,96.0537837654795%,70.9149109864643%,50.1062284910827%,85.1901590824127%,36.217412352562%,1.66022870689631%,82.6259970664978%,91.4377391338348%,90.1220381259918%
6.67083333266667,3.26250000031679,Lagos,Alimosho,21118.9998850652,5189.8623046875,185.127483050653,20290.7006765917,3835.72773705247,13152.0076386165,214756.442447584,5045.37087517558,3232.48037505738,309.84617251646,3970.42648070503,2201.54097326394,5015.65011634945,3.56709816527203%,96.0779430229591%,73.9080829483284%,62.2757124399494%,97.2158908843994%,62.2845113277435%,5.97021952271461%,76.5035033226013%,42.4200266599655%,96.6432213783264%
6.59583333266667,3.22916666698439,Lagos,Alimosho,11373.0005158966,2794.65747070312,400.820366794471,11112.2326985356,1978.91258359906,7275.84698882845,196713.121185732,2689.56274536588,1082.39544866271,835.671365043649,2468.50497057054,497.859478177189,2597.4341842313,14.3423790212697%,97.7071326340261%,70.8105592311166%,63.9747354153255%,96.2394416332245%,38.7308806180954%,29.9024611711502%,88.3294284343719%,17.8146868944168%,92.9428458213806%
